lemma,word,part_of_speech,category,meaning,question_id,code,p_0_masked,p_5_masked,p_10_masked,p_15_masked,p_20_masked,p_25_masked,p_30_masked,p_35_masked,p_40_masked,p_45_masked,p_50_masked,p_55_masked,p_60_masked,p_65_masked,p_70_masked,p_75_masked,p_80_masked,p_85_masked,p_90_masked,p_95_masked,p_100_masked
common,common,ADJ,technical term,"Shared, General",67,r008,False,True,False,False,False,True,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True
people,people,NOUN,Individual Name,Large group of humans,67,r042,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True
essential,essential,ADJ,Technical Term,Necessary for societal functioning,67,r018,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True
man,man,NOUN,individual name,"Human being, referring to all members of humanity",67,r034,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,True,True,True,True
compel,compelled,VERB,technical term,"Force, Drive",67,r009,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,True,True,True,True
have,have,VERB,technical term,to possess or own something,67,r026,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,True,True,True
recourse,recourse,NOUN,technical term, recours to something as a last option in difficult situations,67,r051,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,True
last,last,ADJ,technical term,"final, ultimate",67,r032,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,True,True,True,True
resort,resort,NOUN,technical term, going or using a place or thing as a last resort,67,r053,False,False,False,False,True,True,True,False,True,False,True,False,False,True,True,True,False,False,True,True,True
rebellion,rebellion,NOUN,Technical Term,"Act of resisting authority, especially violently",67,r049,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,True,True,False,True
tyranny,tyranny,NOUN,organization name,an oppressive and cruel government or regime that exercises absolute power.,67,r062,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True,False,True,True,True
oppression,oppression,NOUN,high-level concept,cruel or unjust exercise of power,67,r039,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,True
human,human,ADJ,concept,Relating to humankind,67,r028,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,True
right,rights,NOUN,technical term,an entitlement or legal privilege guaranteed by law,67,r055,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,True,True,True,True
protect,protected,VERB,Technical Term,Safeguard something from harm,67,r047,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True
rule,rule,NOUN,organization name,a regulation or established standard of behavior,67,r056,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,True,False,True,True,True
law,law,NOUN,technical term,system of rules,67,r033,False,False,False,True,True,True,True,False,False,False,True,True,True,False,False,True,True,False,True,True,True
essential,essential,ADJ,Technical Term,Necessary for societal functioning,67,r018,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True
promote,promote,VERB,Technical Term,Encourage or support something,67,r045,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True
development,development,NOUN,Technical Term,Process of societal improvement,67,r012,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True
friendly,friendly,ADJ,concept,"Favorable, hospitable",67,r024,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True
relation,relations,NOUN,organization name,relating to the connection between individuals or  groups,67,r052,False,True,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True
nation,nations,NOUN,organization name,country,67,r038,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,True,True,True,True
Preamble,Preamble,PROPN,Technical Term,Introduction to a formal document,68,r001,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True
recognition,recognition,NOUN,higher-level concept,"Acknowledgement of someone or something as being real, valid, or important",68,r049,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True
inherent,inherent,ADJ,Technical Term,Naturally Possessed or Existing,68,r029,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True
dignity,dignity,NOUN,technical term,"Worth, respect",68,r014,False,False,False,False,False,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True
equal,equal,ADJ,technical term,"Same, equivalent",68,r018,False,True,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,True,True,True,True
inalienable,inalienable,ADJ,Technical Term,Inherent and Unchangeable,68,r028,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True
right,rights,NOUN,technical term,Moral or legal entitlement,68,r055,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True
member,members,NOUN,technical term,a part of a whole,68,r035,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True,True,True,True,True
human,human,ADJ,Technical Term,Relating to People,68,r027,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,True,False,True,True
family,family,NOUN,organization name,Group of related individuals living together,68,r020,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True
foundation,foundation,NOUN,Technical Term,Base or Origin,68,r022,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True
freedom,freedom,NOUN,Technical Term,Liberty and Autonomy,68,r023,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True
justice,justice,NOUN,Technical Term,Fairness and Equity,68,r030,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,True
peace,peace,NOUN,individual name,"a state of harmony, tranquility, and freedom from disturbance",68,r040,False,False,False,False,False,True,False,True,True,False,False,False,True,True,True,False,False,True,True,True,True
world,world,NOUN,Organization Name,Global Society,68,r062,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True
disregard,disregard,NOUN,technical term,"Neglect, disrespect",68,r015,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
contempt,contempt,NOUN,technical term,"Disdain, disrespect",68,r012,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,True,True
human,human,ADJ,Technical Term,Relating to People,68,r027,False,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,True,False,True,True
right,rights,NOUN,technical term,Moral or legal entitlement,68,r055,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True
result,resulted,VERB,technical term,Achieve a particular outcome,68,r054,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True
barbarous,barbarous,ADJ,,"Cruel, uncivilized",68,r006,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True
act,acts,NOUN,Technical Term,A deed or action,68,r003,False,False,False,False,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True,True
outrage,outraged,VERB,technical term,"to provoke feelings of anger, indignation, or disgust",68,r039,False,False,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True
conscience,conscience,NOUN,technical term,Moral sense,68,r011,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True
mankind,mankind,NOUN,organization name,all of humanity,68,r034,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True
advent,advent,NOUN,technical term,"Arrival, beginning of something new",68,r004,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True
world,world,NOUN,Organization Name,Global Society,68,r062,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,True
