lemma,word,part_of_speech,category,meaning,question_id,code,p_0_masked,p_5_masked,p_10_masked,p_15_masked,p_20_masked,p_25_masked,p_30_masked,p_35_masked,p_40_masked,p_45_masked,p_50_masked,p_55_masked,p_60_masked,p_65_masked,p_70_masked,p_75_masked,p_80_masked,p_85_masked,p_90_masked,p_95_masked,p_100_masked
water,water,NOUN,Technical Term,"Chemical compound H2O, clear liquid",68778,r020,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True
concentration,concentration,NOUN,Technical Term,Proportion or degree of something present,68778,r008,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True
water,water,NOUN,Technical Term,"Chemical compound H2O, clear liquid",68778,r020,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True
decrease,decreased,VERB,Technical Term,"Reduce in size, amount, or intensity",68778,r010,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True
new,new,ADJ,,Not previously existing,68778,r015,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True
weight,weight,NOUN,technical term,The heaviness of an object,68778,r021,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True
orange,oranges,NOUN,Technical Term,"Type of fruit, citrus",68778,r017,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True
kilogram,kilograms,NOUN,Technical Term,Unit of mass,68778,r013,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True
a,A,NOUN,Technical Term,Choice or option,68778,r003,False,False,True,False,True,False,False,True,True,True,False,True,True,True,True,True,False,True,True,False,True
b,B,NOUN,Individual Name,Option for an answer,68778,r005,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True
C,C,PROPN,Individual Name,Option for an answer,68778,r001,False,False,False,False,True,False,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True
D,D,PROPN,Individual Name,Option for an answer,68778,r002,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,True
e,E,NOUN,Organization Name,"Example, illustration",68778,r011,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True
answer,answer,NOUN,Technical Term,Solution to a question or problem,68778,r004,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,True
then,then,ADV,,Indicates subsequent event,68778,r019,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True
question,question,NOUN,,Inquiry seeking information,68778,r018,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True
mean,means,VERB,Technical Term,Calculate average value,68778,r014,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True
concentration,concentration,NOUN,Technical Term,Proportion or degree of something present,68778,r008,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True
water,water,NOUN,Technical Term,"Chemical compound H2O, clear liquid",68778,r020,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True
become,became,VERB,Organization Name,Transform or change state,68778,r006,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True
kilogram,kilograms,NOUN,Technical Term,Unit of mass,68778,r013,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True
water,water,NOUN,Technical Term,"Chemical compound H2O, clear liquid",68778,r020,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True
non-water,non-water,ADJ,Technical Term,Substance other than water,68778,r016,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True
water,water,NOUN,Technical Term,"Chemical compound H2O, clear liquid",68778,r020,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True
evaporate,evaporated,VERB,Technical Term,Change of state from liquid to gas,68778,r012,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True
orange,oranges,NOUN,Technical Term,"Type of fruit, citrus",68778,r017,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True
become,became,VERB,Organization Name,Transform or change state,68778,r006,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True
water,water,NOUN,Technical Term,"Chemical compound H2O, clear liquid",68778,r020,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True
non-water,non-water,ADJ,Technical Term,Substance other than water,68778,r016,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True
non-water,non-water,ADJ,Technical Term,Substance other than water,68778,r016,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,True,True,True,True,True,True
compose,composed,VERB,Technical Term,Create or form through parts,68778,r007,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True
orange,oranges,NOUN,Technical Term,"Type of fruit, citrus",68778,r017,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True
mean,means,VERB,Technical Term,Calculate average value,68778,r014,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True
new,new,ADJ,,Not previously existing,68778,r015,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,True,True,True,True,True,True
weight,weight,NOUN,technical term,The heaviness of an object,68778,r021,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True
orange,oranges,NOUN,Technical Term,"Type of fruit, citrus",68778,r017,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True
x*0.04=0.24,x*0.04=0.24,NOUN,technical term,A mathematical equation representing the calculation of the new weight based on the original non-water content and the percentage change,68778,r022,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,True,True,True
x=6,x=6,NOUN,technical term,"Indicates the numerical value that solves the equation, representing the new weight of the oranges in kilograms",68778,r023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
kilogram,kilograms,NOUN,Technical Term,Unit of mass,68778,r013,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True
explanation,Explanation,NOUN,Information,A description clarifying a process or result.,78541,r010,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,True,True,True
Dexter,Dexter,PROPN,PERSON,A participant in a competition.,78541,r002,False,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,True,False,False,True,True
complete,completes,VERB,Action,Finish or bring to an end successfully,78541,r007,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,True,True
round,round,ADV,,Complete cycle or iteration in a competition,78541,r030,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True
handshake,handshake,VERB,Action,An act of greeting by shaking hands,78541,r014,False,False,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True
once,once,ADV,,Single instance in time,78541,r023,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,True
now,Now,ADV,,Current time or state,78541,r022,False,False,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,False,True,False,True
round,round,NOUN,,Complete cycle or iteration in a competition,78541,r030,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True
Dexter,Dexter,PROPN,PERSON,A participant in a competition.,78541,r002,False,False,False,False,True,False,False,False,True,True,True,True,False,True,True,False,True,False,False,True,True
complete,completes,VERB,Action,Finish or bring to an end successfully,78541,r007,False,False,True,True,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,True,True
hand,hand,NOUN,Object,A part of the body used for grasping,78541,r013,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,True,True,True,True
shake,shake,NOUN,Technical Term,Action of greeting people by shaking hands,78541,r033,False,False,False,False,False,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True
ratio,ratio,NOUN,Technical Term,Comparative relationship,78541,r029,False,False,False,True,True,True,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True
speed,speed,NOUN,Technical Term,Rate or velocity at which something moves,78541,r034,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,True,True
